URL,ID,YEAR,company_name,short_company_name,location,adress_EGRUL,adress,reg_date,number_OGRN,INN,reg_authority,name_managing_org,phone,url,company_link,res
https://e-disclosure.ru/portal/event.aspx?EventId=E2ZGoNTbaki7VqK-COQUADQ-B-B,517,2017,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=gb8WMrQ-CCUWAGXdRoVKkzg-B-B,517,2016,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=-CHmuVepzEkODUd77my-CJjQ-B-B,517,2016,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=-CXtnxhvQRX-APu9q3h1gP-CQ-B-B,517,2016,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=5flLZ7ob0ESfz7vat4dYDw-B-B,517,2016,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=1rZCX0-ALokiJdoJ5jwW40A-B-B,517,2016,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=sswbO7HBbE6jraNvf8rNGQ-B-B,517,2012,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=AgZWn5Rwn0-CeGcBRpD-ALqg-B-B,517,2012,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=Lpw0F7ERh0OeMCPl75pESw-B-B,517,2012,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=seS7vGoWAkOqOPofY07Pyw-B-B,517,2012,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=HzUPh85HUU2CV-AACcXgn9w-B-B,517,2012,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=HxgWGOa0CEm6G-CR3U-ArtmA-B-B,517,2011,"Акционерный банк ""Девон-Кредит"" (публичное акционерное общество)","АБ ""Девон-Кредит"" (ПАО)","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77","423450, Татарстан респ., Альметьевский район, г. Альметьевск, ул. Ленина, д. 77","423450, Республика Татарстан, г. Альметьевск, ул. Ленина,77",22.07.1992,1021600002148,1644004905,Банк России,,,,https://e-disclosure.ru/portal/company.aspx?id=517,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=AXnVxQYCRXsYLshGwwUCAw-B-B,524,2013,"Акционерное общество ""Уфимский мясоконсервный комбинат""","АО ""УМКК""","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А","450027, Башкортостан респ., г. Уфа, ул. Трамвайная, д. 4А","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А",22.11.2002,1020202392187,273010086,Инспекция МНС России по Калининскому району г. Уфы Республики Башкортостан,,,,https://e-disclosure.ru/portal/company.aspx?id=524,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=OQOZ1VkGAkebGC7IRsMFAg-B-B,524,2013,"Акционерное общество ""Уфимский мясоконсервный комбинат""","АО ""УМКК""","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А","450027, Башкортостан респ., г. Уфа, ул. Трамвайная, д. 4А","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А",22.11.2002,1020202392187,273010086,Инспекция МНС России по Калининскому району г. Уфы Республики Башкортостан,,,,https://e-disclosure.ru/portal/company.aspx?id=524,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=ty-CbNRjgCkW244kNqt0xAQ-B-B,524,2012,"Акционерное общество ""Уфимский мясоконсервный комбинат""","АО ""УМКК""","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А","450027, Башкортостан респ., г. Уфа, ул. Трамвайная, д. 4А","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А",22.11.2002,1020202392187,273010086,Инспекция МНС России по Калининскому району г. Уфы Республики Башкортостан,,,,https://e-disclosure.ru/portal/company.aspx?id=524,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=7YJwk7TsxEixZqZ8Wm-Ahug-B-B,524,2012,"Акционерное общество ""Уфимский мясоконсервный комбинат""","АО ""УМКК""","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А","450027, Башкортостан респ., г. Уфа, ул. Трамвайная, д. 4А","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А",22.11.2002,1020202392187,273010086,Инспекция МНС России по Калининскому району г. Уфы Республики Башкортостан,,,,https://e-disclosure.ru/portal/company.aspx?id=524,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=hwnH0eu37UGmVScOvUDeuA-B-B,524,2011,"Акционерное общество ""Уфимский мясоконсервный комбинат""","АО ""УМКК""","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А","450027, Башкортостан респ., г. Уфа, ул. Трамвайная, д. 4А","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А",22.11.2002,1020202392187,273010086,Инспекция МНС России по Калининскому району г. Уфы Республики Башкортостан,,,,https://e-disclosure.ru/portal/company.aspx?id=524,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=EX3Kx679QXdnOPky-CBvlEw-B-B,524,2011,"Акционерное общество ""Уфимский мясоконсервный комбинат""","АО ""УМКК""","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А","450027, Башкортостан респ., г. Уфа, ул. Трамвайная, д. 4А","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А",22.11.2002,1020202392187,273010086,Инспекция МНС России по Калининскому району г. Уфы Республики Башкортостан,,,,https://e-disclosure.ru/portal/company.aspx?id=524,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=3hMdylOu-AUKHZzj5Mvgb5Q-B-B,524,2011,"Акционерное общество ""Уфимский мясоконсервный комбинат""","АО ""УМКК""","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А","450027, Башкортостан респ., г. Уфа, ул. Трамвайная, д. 4А","450027, Республика Башкортостан, г. Уфа,  ул. Трамвайная,  д. 4, корп. А",22.11.2002,1020202392187,273010086,Инспекция МНС России по Калининскому району г. Уфы Республики Башкортостан,,,,https://e-disclosure.ru/portal/company.aspx?id=524,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=wXVgxar6SXip0ZmFejImww-B-B,527,2023,"Акционерное общество ""Услуга""","АО ""Услуга""","190020, Санкт-Петербург, Нарвский пр., 18","190020, г. Санкт-Петербург, проспект Нарвский, д. 18","190020, Санкт-Петербург, Нарвский пр., 18",30.12.1992,1027810267539,7830001532,Регистрационная палата Администрации Санкт-Петербурга,,,http://www.uslugaspb.ru,https://e-disclosure.ru/portal/company.aspx?id=527,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=v8MFYK2q-CkuoqdGZhXoyJg-B-B,527,2023,"Акционерное общество ""Услуга""","АО ""Услуга""","190020, Санкт-Петербург, Нарвский пр., 18","190020, г. Санкт-Петербург, проспект Нарвский, д. 18","190020, Санкт-Петербург, Нарвский пр., 18",30.12.1992,1027810267539,7830001532,Регистрационная палата Администрации Санкт-Петербурга,,,http://www.uslugaspb.ru,https://e-disclosure.ru/portal/company.aspx?id=527,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=eXXa-x4SmSXXnV8xnBIQseA-B-B,527,2021,"Акционерное общество ""Услуга""","АО ""Услуга""","190020, Санкт-Петербург, Нарвский пр., 18","190020, г. Санкт-Петербург, проспект Нарвский, д. 18","190020, Санкт-Петербург, Нарвский пр., 18",30.12.1992,1027810267539,7830001532,Регистрационная палата Администрации Санкт-Петербурга,,,http://www.uslugaspb.ru,https://e-disclosure.ru/portal/company.aspx?id=527,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=nXgl2vuEpkil51fMZwSELA-B-B,527,2021,"Акционерное общество ""Услуга""","АО ""Услуга""","190020, Санкт-Петербург, Нарвский пр., 18","190020, г. Санкт-Петербург, проспект Нарвский, д. 18","190020, Санкт-Петербург, Нарвский пр., 18",30.12.1992,1027810267539,7830001532,Регистрационная палата Администрации Санкт-Петербурга,,,http://www.uslugaspb.ru,https://e-disclosure.ru/portal/company.aspx?id=527,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=SXtzx2DARXG-C-ALm2fasnSA-B-B,527,2020,"Акционерное общество ""Услуга""","АО ""Услуга""","190020, Санкт-Петербург, Нарвский пр., 18","190020, г. Санкт-Петербург, проспект Нарвский, д. 18","190020, Санкт-Петербург, Нарвский пр., 18",30.12.1992,1027810267539,7830001532,Регистрационная палата Администрации Санкт-Петербурга,,,http://www.uslugaspb.ru,https://e-disclosure.ru/portal/company.aspx?id=527,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
https://e-disclosure.ru/portal/event.aspx?EventId=HEjrc1dgwEahvvy5tn2rJw-B-B,527,2020,"Акционерное общество ""Услуга""","АО ""Услуга""","190020, Санкт-Петербург, Нарвский пр., 18","190020, г. Санкт-Петербург, проспект Нарвский, д. 18","190020, Санкт-Петербург, Нарвский пр., 18",30.12.1992,1027810267539,7830001532,Регистрационная палата Администрации Санкт-Петербурга,,,http://www.uslugaspb.ru,https://e-disclosure.ru/portal/company.aspx?id=527,утвердить годовой отчет общества за 2011 год  годовую бухгалтерскую отчетность  в том числе отчет о прибылях и об убытках общества  а также распределение прибыли и убытков общества по результатам 2011 финансового года  Также были избраны члены наблюдательного совета общества в количестве 7 человек из числа следующих кандидатов и избраны в ревизионную комиссию общества  Был также утвержден аудитором общества  Дата протокола была установлена на 29 июня 2012 года  а подпись поставлена Генеральным директором ОАО «Пуровская инвестиционная компания» Е  А  Острягина  Дата подписания была установлена на 29 июня 2012 года
